index,Store_ID,month,Dept,Weekly_Sales,CPI,Unemployment
8262,1,2,79,39360.34,220.27,7.35
8263,2,2,25,13697.93,219.90,7.06
8264,2,2,94,68065.46,219.90,7.06
8265,2,2,10,40209.17,219.90,7.06
8266,2,2,8,61533.80,219.90,7.06
8267,2,2,7,31318.06,219.90,7.06
8268,1,2,8,38317.89,220.27,7.35
8269,1,2,93,78427.95,220.27,7.35
8270,1,2,40,66858.78,220.27,7.35
8271,2,2,22,22875.87,219.90,7.06
8272,2,2,72,131002.87,219.90,7.06
8273,1,2,46,22301.66,220.27,7.35
8274,1,2,96,31967.59,220.27,7.35
8275,1,2,49,17190.60,220.27,7.35
8276,2,2,1,41247.02,219.90,7.06
8277,2,2,2,69165.60,219.90,7.06
8278,2,2,93,75593.95,219.90,7.06
8279,2,2,92,184489.05,219.90,7.06
8280,2,2,79,35332.47,219.90,7.06
8281,2,2,16,14331.81,219.90,7.06
8282,2,2,18,12431.69,219.90,7.06
8283,2,2,23,30778.67,219.90,7.06
8284,2,2,34,16078.79,219.90,7.06
8285,2,2,3,15069.79,219.90,7.06
8286,2,2,17,17675.28,219.90,7.06
8287,2,2,91,89025.36,219.90,7.06
8288,2,2,14,26428.15,219.90,7.06
8289,2,2,5,39231.34,219.90,7.06
8290,2,2,67,19043.51,219.90,7.06
8291,1,2,81,31595.22,220.27,7.35
8292,1,2,25,10179.01,220.27,7.35
8293,1,2,97,36981.11,220.27,7.35
8294,2,2,38,98220.41,219.90,7.06
8295,1,2,7,21619.05,220.27,7.35
8296,1,2,2,50581.06,220.27,7.35
8297,1,2,14,18292.40,220.27,7.35
8298,1,2,16,13389.35,220.27,7.35
8299,2,2,80,28357.12,219.90,7.06
8300,2,2,82,23414.68,219.90,7.06
8301,2,2,46,29453.69,219.90,7.06
8302,2,2,49,19195.46,219.90,7.06
8303,1,2,17,10461.07,220.27,7.35
8304,1,2,13,43041.97,220.27,7.35
8305,1,2,67,13046.77,220.27,7.35
8306,1,2,87,62168.80,220.27,7.35
8307,1,2,22,11817.34,220.27,7.35
8308,1,2,90,91393.85,220.27,7.35
8309,2,2,87,37265.47,219.90,7.06
8310,2,2,40,81832.29,219.90,7.06
8311,2,2,9,26580.46,219.90,7.06
8312,2,2,32,15233.88,219.90,7.06
8313,2,2,11,21944.35,219.90,7.06
8314,2,2,98,16000.63,219.90,7.06
8315,2,2,74,19793.97,220.07,7.06
8316,2,2,94,96765.32,220.07,7.06
8317,2,2,18,33202.85,220.07,7.06
8318,2,2,95,140760.34,220.07,7.06
8319,2,2,25,14198.49,220.07,7.06
8320,2,2,1,77394.09,220.07,7.06
8321,2,2,90,105034.09,220.07,7.06
8322,2,2,5,52735.59,220.07,7.06
8323,2,2,49,22595.12,220.07,7.06
8324,2,2,9,23514.79,220.07,7.06
8325,2,2,80,26244.78,220.07,7.06
8326,2,2,40,81678.32,220.07,7.06
8327,2,2,4,44344.22,220.07,7.06
8328,2,2,58,26140.00,220.07,7.06
8329,2,2,67,35002.08,220.07,7.06
8330,2,2,82,27517.56,220.07,7.06
8331,2,2,81,31438.84,220.07,7.06
8332,2,2,22,21783.68,220.07,7.06
8333,2,2,13,46172.03,220.07,7.06
8334,2,2,34,17855.70,220.07,7.06
8335,2,2,87,35153.80,220.07,7.06
8336,2,2,91,87636.17,220.07,7.06
8337,1,2,90,91093.52,220.43,7.35
8338,1,2,92,155731.38,220.43,7.35
8339,1,2,49,12154.59,220.43,7.35
8340,1,2,18,26992.11,220.43,7.35
8341,1,2,14,21324.12,220.43,7.35
8342,1,2,93,80472.09,220.43,7.35
8343,1,2,87,52872.73,220.43,7.35
8344,1,2,97,36733.72,220.43,7.35
8345,1,2,17,11684.73,220.43,7.35
8346,2,2,93,78343.49,220.07,7.06
8347,2,2,2,70027.01,220.07,7.06
8348,2,2,11,24490.64,220.07,7.06
8349,2,2,14,26357.43,220.07,7.06
8350,2,2,17,17462.79,220.07,7.06
8351,2,2,98,19595.62,220.07,7.06
8352,2,2,38,84013.96,220.07,7.06
8353,2,2,92,186888.75,220.07,7.06
8354,2,2,16,11628.30,220.07,7.06
8355,2,2,10,41403.29,220.07,7.06
8356,2,2,8,60268.87,220.07,7.06
8357,2,2,32,26006.61,220.07,7.06
8358,2,2,3,15257.84,220.07,7.06
8359,1,2,8,37244.73,220.43,7.35
8360,1,2,13,38622.92,220.43,7.35
8361,1,2,67,21228.22,220.43,7.35
8362,1,2,25,10930.07,220.43,7.35
8363,1,2,55,18555.99,220.43,7.35
8364,1,2,72,81287.05,220.43,7.35
8365,1,2,98,14590.46,220.43,7.35
8366,1,2,5,46219.96,220.43,7.35
8367,1,2,1,54060.10,220.43,7.35
8368,1,2,38,91386.12,220.43,7.35
8369,1,2,2,46085.47,220.43,7.35
8370,1,2,91,72596.77,220.43,7.35
8371,1,2,9,23867.82,220.43,7.35
8372,1,2,16,12648.11,220.43,7.35
8373,1,2,40,63913.10,220.43,7.35
8374,1,2,80,19404.90,220.43,7.35
8375,1,2,95,119807.63,220.43,7.35
8376,1,2,79,36855.68,220.43,7.35
8377,1,2,23,25295.03,220.43,7.35
8378,1,2,4,36550.46,220.43,7.35
8379,1,2,32,23676.04,220.43,7.35
8380,1,2,74,12154.26,220.43,7.35
8381,1,2,94,85110.74,220.43,7.35
8382,1,2,34,13164.86,220.43,7.35
8383,2,2,97,42232.07,220.07,7.06
8384,2,2,72,116504.43,220.07,7.06
8385,2,2,79,33408.49,220.07,7.06
8386,2,2,7,27611.91,220.07,7.06
8387,2,2,23,32908.23,220.07,7.06
8388,2,2,96,31418.75,220.07,7.06
8389,2,2,55,14107.72,220.07,7.06
8390,1,2,22,10815.19,220.43,7.35
8391,1,2,3,10237.78,220.43,7.35
8392,1,2,10,40409.50,220.43,7.35
8393,1,2,81,31533.84,220.43,7.35
8394,1,2,96,30707.07,220.43,7.35
8395,1,2,7,16849.62,220.43,7.35
8396,1,2,82,22346.26,220.43,7.35
8397,1,2,46,23240.95,220.43,7.35
8398,1,2,11,26269.87,220.43,7.35
8399,2,2,46,30707.93,220.07,7.06
8400,2,2,72,87957.78,220.28,7.06
8401,2,2,40,83124.39,220.28,7.06
8402,1,2,91,61455.44,220.64,7.35
8403,1,2,8,37204.72,220.64,7.35
8404,1,2,14,18574.25,220.64,7.35
8405,1,2,34,13189.95,220.64,7.35
8406,1,2,87,52151.90,220.64,7.35
8407,1,2,79,31907.99,220.64,7.35
8408,1,2,81,28579.00,220.64,7.35
8409,1,2,49,14533.65,220.64,7.35
8410,1,2,92,129648.25,220.64,7.35
8411,1,2,38,72314.41,220.64,7.35
8412,2,2,95,131693.94,220.28,7.06
8413,2,2,58,16214.00,220.28,7.06
8414,1,2,72,57718.19,220.64,7.35
8415,1,2,74,15856.66,220.64,7.35
8416,2,2,79,32084.60,220.28,7.06
8417,1,2,4,34953.85,220.64,7.35
8418,1,2,13,40079.43,220.64,7.35
8419,2,2,16,18344.10,220.28,7.06
8420,2,2,25,14996.91,220.28,7.06
8421,2,2,80,25589.41,220.28,7.06
8422,2,2,97,38344.51,220.28,7.06
8423,2,2,5,34626.90,220.28,7.06
8424,2,2,11,20226.11,220.28,7.06
8425,1,2,5,30797.88,220.64,7.35
8426,1,2,23,20374.68,220.64,7.35
8427,1,2,40,63852.30,220.64,7.35
8428,1,2,11,21750.64,220.64,7.35
8429,1,2,10,37507.44,220.64,7.35
8430,2,2,8,60357.05,220.28,7.06
8431,2,2,13,45058.78,220.28,7.06
8432,2,2,7,26766.88,220.28,7.06
8433,2,2,74,20266.94,220.28,7.06
8434,2,2,9,28121.12,220.28,7.06
8435,1,2,25,10225.67,220.64,7.35
8436,1,2,16,19874.30,220.64,7.35
8437,1,2,1,20124.22,220.64,7.35
8438,1,2,94,58256.37,220.64,7.35
8439,1,2,46,21075.68,220.64,7.35
8440,1,2,55,13506.90,220.64,7.35
8441,1,2,82,18049.72,220.64,7.35
8442,1,2,9,25957.89,220.64,7.35
8443,2,2,46,28165.28,220.28,7.06
8444,1,2,80,18321.35,220.64,7.35
8445,1,2,90,82674.87,220.64,7.35
8446,1,2,95,110870.94,220.64,7.35
8447,1,2,97,32002.54,220.64,7.35
8448,1,2,93,67829.20,220.64,7.35
8449,1,2,96,30990.47,220.64,7.35
8450,1,2,98,11967.50,220.64,7.35
8451,1,2,3,10502.40,220.64,7.35
8452,2,2,3,13625.47,220.28,7.06
8453,2,2,4,42748.20,220.28,7.06
8454,2,2,32,12616.36,220.28,7.06
8455,2,2,38,88472.44,220.28,7.06
8456,2,2,17,18727.27,220.28,7.06
8457,2,2,90,96603.87,220.28,7.06
8458,2,2,14,21245.98,220.28,7.06
8459,2,2,34,16096.16,220.28,7.06
8460,2,2,82,21569.55,220.28,7.06
8461,2,2,98,12502.45,220.28,7.06
8462,2,2,49,20035.52,220.28,7.06
8463,2,2,22,19685.76,220.28,7.06
8464,2,2,10,38434.79,220.28,7.06
8465,2,2,23,24439.84,220.28,7.06
8466,2,2,1,25613.67,220.28,7.06
8467,2,2,55,11546.62,220.28,7.06
8468,2,2,92,164492.45,220.28,7.06
8469,2,2,91,78046.84,220.28,7.06
8470,2,2,96,29113.62,220.28,7.06
8471,2,2,81,30012.52,220.28,7.06
8472,1,2,12,11284.27,220.64,7.35
8473,1,2,7,15956.87,220.64,7.35
8474,1,2,2,47080.12,220.64,7.35
8475,2,2,94,63898.74,220.28,7.06
8476,2,2,87,26528.78,220.28,7.06
8477,2,2,93,65034.97,220.28,7.06
8478,2,2,2,66451.66,220.28,7.06
8479,1,3,80,18733.18,220.85,7.35
8480,1,3,1,20113.03,220.85,7.35
8481,2,3,3,13030.26,220.49,7.06
8482,2,3,79,37463.85,220.49,7.06
8483,2,3,96,31230.69,220.49,7.06
8484,2,3,74,19126.00,220.49,7.06
8485,1,3,79,47896.34,220.85,7.35
8486,1,3,34,15464.72,220.85,7.35
8487,2,3,9,35526.79,220.49,7.06
8488,2,3,55,11407.02,220.49,7.06
8489,2,3,40,87036.03,220.49,7.06
8490,2,3,95,138306.17,220.49,7.06
8491,1,3,40,66944.08,220.85,7.35
8492,1,3,72,57117.62,220.85,7.35
8493,2,3,23,27084.02,220.49,7.06
8494,2,3,13,48866.39,220.49,7.06
8495,2,3,32,11481.92,220.49,7.06
8496,2,3,93,67667.45,220.49,7.06
8497,2,3,90,99109.67,220.49,7.06
8498,2,3,97,38176.53,220.49,7.06
8499,2,3,80,25802.97,220.49,7.06
8500,1,3,5,30642.53,220.85,7.35
8501,1,3,8,40307.19,220.85,7.35
8502,1,3,13,44565.32,220.85,7.35
8503,1,3,11,23286.46,220.85,7.35
8504,2,3,26,10576.16,220.49,7.06
8505,1,3,94,60983.85,220.85,7.35
8506,1,3,93,73085.02,220.85,7.35
8507,1,3,92,138638.98,220.85,7.35
8508,1,3,4,38459.98,220.85,7.35
8509,1,3,82,20526.27,220.85,7.35
8510,1,3,7,16473.91,220.85,7.35
8511,1,3,91,66364.92,220.85,7.35
8512,2,3,72,83782.87,220.49,7.06
8513,2,3,58,21365.00,220.49,7.06
8514,2,3,91,78443.44,220.49,7.06
8515,2,3,14,23406.63,220.49,7.06
8516,1,3,22,11402.90,220.85,7.35
8517,1,3,3,11387.31,220.85,7.35
8518,1,3,14,19412.26,220.85,7.35
8519,1,3,98,11906.88,220.85,7.35
8520,1,3,17,11187.42,220.85,7.35
8521,1,3,49,10141.30,220.85,7.35
8522,1,3,96,33512.06,220.85,7.35
8523,1,3,12,11994.48,220.85,7.35
8524,1,3,25,11620.37,220.85,7.35
8525,2,3,81,31437.87,220.49,7.06
8526,2,3,1,25556.15,220.49,7.06
8527,2,3,16,29071.02,220.49,7.06
8528,2,3,92,166966.61,220.49,7.06
8529,1,3,97,33473.25,220.85,7.35
8530,1,3,81,30351.71,220.85,7.35
8531,1,3,46,21324.05,220.85,7.35
8532,1,3,87,63903.03,220.85,7.35
8533,1,3,2,52608.51,220.85,7.35
8534,2,3,38,91774.53,220.49,7.06
8535,2,3,82,22905.45,220.49,7.06
8536,1,3,23,22257.51,220.85,7.35
8537,1,3,10,39036.14,220.85,7.35
8538,1,3,9,30503.30,220.85,7.35
8539,1,3,74,14578.20,220.85,7.35
8540,1,3,38,93103.43,220.85,7.35
8541,1,3,90,87195.40,220.85,7.35
8542,1,3,95,118406.27,220.85,7.35
8543,2,3,87,33958.49,220.49,7.06
8544,2,3,2,70768.55,220.49,7.06
8545,2,3,5,32307.69,220.49,7.06
8546,2,3,10,45681.61,220.49,7.06
8547,2,3,11,18766.28,220.49,7.06
8548,2,3,22,17866.79,220.49,7.06
8549,2,3,98,12270.02,220.49,7.06
8550,2,3,8,61957.12,220.49,7.06
8551,2,3,34,19189.29,220.49,7.06
8552,2,3,46,30801.94,220.49,7.06
8553,2,3,17,15866.49,220.49,7.06
8554,1,3,16,30451.14,220.85,7.35
8555,1,3,55,13570.70,220.85,7.35
8556,2,3,49,25132.00,220.49,7.06
8557,2,3,94,66574.68,220.49,7.06
8558,2,3,25,14379.23,220.49,7.06
8559,2,3,4,45833.82,220.49,7.06
8560,2,3,7,29143.18,220.49,7.06
8561,1,3,5,25492.21,221.06,7.35
8562,1,3,94,62615.00,221.06,7.35
8563,2,3,7,27863.43,220.70,7.06
8564,2,3,97,43445.94,220.70,7.06
8565,1,3,22,11076.38,221.06,7.35
8566,1,3,80,19494.95,221.06,7.35
8567,1,3,7,17500.24,221.06,7.35
8568,2,3,14,21101.45,220.70,7.06
8569,2,3,81,32233.55,220.70,7.06
8570,2,3,94,69037.09,220.70,7.06
8571,1,3,1,21140.07,221.06,7.35
8572,1,3,40,65110.73,221.06,7.35
8573,1,3,96,31233.17,221.06,7.35
8574,1,3,46,20170.38,221.06,7.35
8575,1,3,10,34858.03,221.06,7.35
8576,1,3,81,31651.93,221.06,7.35
8577,2,3,32,10818.66,220.70,7.06
8578,2,3,46,28722.09,220.70,7.06
8579,2,3,2,66870.90,220.70,7.06
8580,2,3,38,83282.64,220.70,7.06
8581,2,3,8,59860.21,220.70,7.06
8582,2,3,26,10482.88,220.70,7.06
8583,2,3,58,21295.00,220.70,7.06
8584,2,3,40,86048.96,220.70,7.06
8585,2,3,5,28448.89,220.70,7.06
8586,2,3,96,29697.24,220.70,7.06
8587,2,3,98,13831.74,220.70,7.06
8588,2,3,22,15300.79,220.70,7.06
8589,2,3,13,44727.74,220.70,7.06
8590,2,3,49,21443.93,220.70,7.06
8591,2,3,17,14182.77,220.70,7.06
8592,2,3,87,27969.13,220.70,7.06
8593,2,3,79,36408.80,220.70,7.06
8594,2,3,9,35665.88,220.70,7.06
8595,2,3,16,30060.91,220.70,7.06
8596,2,3,10,41357.48,220.70,7.06
8597,2,3,72,73552.95,220.70,7.06
8598,2,3,90,104804.21,220.70,7.06
8599,2,3,91,85651.33,220.70,7.06
8600,2,3,11,18203.78,220.70,7.06
8601,2,3,80,27260.86,220.70,7.06
8602,2,3,82,22110.83,220.70,7.06
8603,2,3,55,11419.49,220.70,7.06
8604,1,3,79,39196.18,221.06,7.35
8605,1,3,92,151585.48,221.06,7.35
8606,1,3,91,71905.65,221.06,7.35
8607,1,3,98,13120.20,221.06,7.35
8608,1,3,95,125840.82,221.06,7.35
8609,1,3,9,28291.68,221.06,7.35
8610,1,3,90,90385.98,221.06,7.35
8611,1,3,38,88138.04,221.06,7.35
8612,1,3,23,21179.12,221.06,7.35
8613,1,3,34,12781.11,221.06,7.35
8614,1,3,97,38745.38,221.06,7.35
8615,1,3,49,13304.61,221.06,7.35
8616,1,3,93,79749.80,221.06,7.35
8617,1,3,55,13415.73,221.06,7.35
8618,1,3,8,36553.82,221.06,7.35
8619,1,3,14,16528.29,221.06,7.35
8620,1,3,25,13087.32,221.06,7.35
8621,1,3,2,48563.69,221.06,7.35
8622,1,3,72,48275.27,221.06,7.35
8623,1,3,82,19766.69,221.06,7.35
8624,1,3,4,38934.77,221.06,7.35
8625,1,3,74,13075.77,221.06,7.35
8626,1,3,17,11553.98,221.06,7.35
8627,1,3,13,40001.72,221.06,7.35
8628,1,3,12,11947.03,221.06,7.35
8629,1,3,16,32633.81,221.06,7.35
8630,1,3,3,11925.71,221.06,7.35
8631,1,3,87,59487.05,221.06,7.35
8632,2,3,93,77109.16,220.70,7.06
8633,2,3,74,17024.89,220.70,7.06
8634,2,3,3,12444.21,220.70,7.06
8635,1,3,11,23169.16,221.06,7.35
8636,2,3,23,26863.95,220.70,7.06
8637,2,3,25,15467.27,220.70,7.06
8638,2,3,34,15614.73,220.70,7.06
8639,2,3,92,177087.77,220.70,7.06
8640,2,3,1,26173.93,220.70,7.06
8641,2,3,95,144071.19,220.70,7.06
8642,2,3,4,45363.57,220.70,7.06
8643,2,3,8,56255.58,220.85,7.06
8644,2,3,26,10564.17,220.85,7.06
8645,2,3,10,40452.90,220.85,7.06
8646,1,3,82,25743.29,221.21,7.35
8647,1,3,12,12178.80,221.21,7.35
8648,2,3,80,27574.31,220.85,7.06
8649,2,3,94,68527.43,220.85,7.06
8650,2,3,25,17776.31,220.85,7.06
8651,2,3,55,12075.13,220.85,7.06
8652,2,3,23,28185.45,220.85,7.06
8653,2,3,96,34494.29,220.85,7.06
8654,2,3,72,82306.68,220.85,7.06
8655,2,3,9,45122.05,220.85,7.06
8656,2,3,58,24535.00,220.85,7.06
8657,2,3,3,10209.02,220.85,7.06
8658,2,3,16,38449.89,220.85,7.06
8659,2,3,42,10324.24,220.85,7.06
8660,2,3,98,13582.23,220.85,7.06
8661,2,3,1,27320.08,220.85,7.06
8662,2,3,49,20770.61,220.85,7.06
8663,2,3,93,76963.07,220.85,7.06
8664,2,3,7,31696.46,220.85,7.06
8665,2,3,13,45955.70,220.85,7.06
8666,2,3,14,21421.17,220.85,7.06
8667,1,3,74,12940.92,221.21,7.35
8668,1,3,25,13002.03,221.21,7.35
8669,1,3,79,32723.28,221.21,7.35
8670,1,3,94,64586.65,221.21,7.35
8671,2,3,38,80460.48,220.85,7.06
8672,2,3,97,41764.65,220.85,7.06
8673,2,3,34,18142.74,220.85,7.06
8674,1,3,55,12821.02,221.21,7.35
8675,1,3,1,22366.88,221.21,7.35
8676,1,3,49,14200.59,221.21,7.35
8677,1,3,46,19983.27,221.21,7.35
8678,1,3,91,73204.67,221.21,7.35
8679,2,3,46,29724.84,220.85,7.06
8680,2,3,90,101348.75,220.85,7.06
8681,2,3,92,175208.77,220.85,7.06
8682,2,3,95,148709.59,220.85,7.06
8683,2,3,79,30700.07,220.85,7.06
8684,2,3,87,24891.33,220.85,7.06
8685,1,3,38,68900.29,221.21,7.35
8686,1,3,87,48196.31,221.21,7.35
8687,1,3,23,19391.07,221.21,7.35
8688,1,3,98,11424.42,221.21,7.35
8689,1,3,13,38322.83,221.21,7.35
8690,1,3,4,38125.32,221.21,7.35
8691,1,3,8,36141.27,221.21,7.35
8692,2,3,81,33360.64,220.85,7.06
8693,2,3,5,32855.76,220.85,7.06
8694,2,3,74,18024.15,220.85,7.06
8695,1,3,56,11246.66,221.21,7.35
8696,1,3,81,32742.74,221.21,7.35
8697,1,3,7,20690.01,221.21,7.35
8698,1,3,34,14027.29,221.21,7.35
8699,1,3,5,29345.72,221.21,7.35
8700,1,3,92,152800.73,221.21,7.35
8701,1,3,2,47346.32,221.21,7.35
8702,1,3,14,12757.86,221.21,7.35
8703,1,3,10,33405.10,221.21,7.35
8704,1,3,93,81227.75,221.21,7.35
8705,1,3,11,24841.76,221.21,7.35
8706,1,3,16,44960.02,221.21,7.35
8707,1,3,96,35774.76,221.21,7.35
8708,1,3,72,57135.91,221.21,7.35
8709,1,3,97,38407.78,221.21,7.35
8710,2,3,91,84996.23,220.85,7.06
8711,2,3,17,15851.10,220.85,7.06
8712,2,3,56,16143.36,220.85,7.06
8713,1,3,80,20586.63,221.21,7.35
8714,1,3,90,93174.12,221.21,7.35
8715,1,3,95,132318.50,221.21,7.35
8716,1,3,9,37941.84,221.21,7.35
8717,2,3,11,22737.58,220.85,7.06
8718,2,3,22,14209.91,220.85,7.06
8719,2,3,2,68851.41,220.85,7.06
8720,1,3,40,61283.62,221.21,7.35
8721,2,3,4,44531.12,220.85,7.06
8722,2,3,82,23129.72,220.85,7.06
8723,2,3,40,81624.83,220.85,7.06
8724,1,3,72,44132.05,221.29,7.35
8725,1,3,11,24350.67,221.29,7.35
8726,1,3,12,11448.84,221.29,7.35
8727,1,3,56,12132.99,221.29,7.35
8728,2,3,82,19037.70,220.92,7.06
8729,2,3,11,19196.79,220.92,7.06
8730,2,3,72,63837.46,220.92,7.06
8731,2,3,49,18221.78,220.92,7.06
8732,2,3,7,27478.65,220.92,7.06
8733,1,3,9,33541.36,221.29,7.35
8734,1,3,34,12282.21,221.29,7.35
8735,1,3,95,117030.73,221.29,7.35
8736,2,3,94,66907.10,220.92,7.06
8737,2,3,97,36932.23,220.92,7.06
8738,2,3,5,23991.99,220.92,7.06
8739,2,3,9,37671.60,220.92,7.06
8740,2,3,90,93097.81,220.92,7.06
8741,2,3,91,75070.16,220.92,7.06
8742,2,3,34,15477.49,220.92,7.06
8743,2,3,38,89483.58,220.92,7.06
8744,2,3,40,75780.29,220.92,7.06
8745,2,3,79,28452.46,220.92,7.06
8746,2,3,2,63447.81,220.92,7.06
8747,2,3,56,14953.75,220.92,7.06
8748,2,3,98,12603.47,220.92,7.06
8749,1,3,94,61317.04,221.29,7.35
8750,1,3,82,19431.90,221.29,7.35
8751,1,3,90,82667.57,221.29,7.35
8752,1,3,38,76834.09,221.29,7.35
8753,2,3,80,26038.17,220.92,7.06
8754,2,3,58,13955.00,220.92,7.06
8755,2,3,46,26278.04,220.92,7.06
8756,2,3,87,23401.33,220.92,7.06
8757,2,3,32,10118.93,220.92,7.06
8758,2,3,81,30055.39,220.92,7.06
8759,1,3,91,61697.89,221.29,7.35
8760,1,3,46,17613.46,221.29,7.35
8761,1,3,97,32622.65,221.29,7.35
8762,1,3,8,33758.45,221.29,7.35
8763,2,3,23,23949.14,220.92,7.06
8764,2,3,4,42582.69,220.92,7.06
8765,2,3,17,12921.86,220.92,7.06
8766,2,3,25,16867.16,220.92,7.06
8767,2,3,13,43704.89,220.92,7.06
8768,2,3,96,30759.91,220.92,7.06
8769,2,3,92,156718.63,220.92,7.06
8770,2,3,1,29868.82,220.92,7.06
8771,2,3,22,11234.12,220.92,7.06
8772,2,3,95,134320.63,220.92,7.06
8773,1,3,92,127013.26,221.29,7.35
8774,2,3,8,57199.46,220.92,7.06
8775,2,3,10,40029.14,220.92,7.06
8776,2,3,74,14845.23,220.92,7.06
8777,1,3,7,15628.59,221.29,7.35
8778,1,3,79,30097.93,221.29,7.35
8779,1,3,5,25442.13,221.29,7.35
8780,1,3,1,22107.70,221.29,7.35
8781,1,3,49,10766.86,221.29,7.35
8782,1,3,13,37801.64,221.29,7.35
8783,1,3,80,18570.59,221.29,7.35
8784,1,3,98,12195.30,221.29,7.35
8785,1,3,16,45184.22,221.29,7.35
8786,1,3,14,12771.12,221.29,7.35
8787,1,3,23,19261.99,221.29,7.35
8788,1,3,93,66710.40,221.29,7.35
8789,1,3,96,33813.81,221.29,7.35
8790,2,3,14,17022.52,220.92,7.06
8791,2,3,93,66943.19,220.92,7.06
8792,2,3,16,39796.37,220.92,7.06
8793,1,3,87,46071.75,221.29,7.35
8794,1,3,10,33327.09,221.29,7.35
8795,1,3,81,30173.66,221.29,7.35
8796,1,3,4,36586.52,221.29,7.35
8797,1,3,55,10829.70,221.29,7.35
8798,1,3,40,59756.62,221.29,7.35
8799,1,3,2,44796.03,221.29,7.35
8800,1,3,25,11387.52,221.29,7.35
8801,2,3,98,12451.63,221.00,7.06
8802,2,3,13,45316.37,221.00,7.06
8803,2,3,26,11150.68,221.00,7.06
8804,2,3,74,13894.83,221.00,7.06
8805,2,3,49,15062.29,221.00,7.06
8806,2,3,17,12559.67,221.00,7.06
8807,2,3,79,28477.46,221.00,7.06
8808,1,3,4,37718.51,221.36,7.35
8809,1,3,1,28952.86,221.36,7.35
8810,1,3,97,35314.89,221.36,7.35
8811,1,3,98,11870.69,221.36,7.35
8812,2,3,58,11735.00,221.00,7.06
8813,2,3,23,27934.15,221.00,7.06
8814,1,3,56,13271.30,221.36,7.35
8815,1,3,80,18378.63,221.36,7.35
8816,1,3,81,32059.57,221.36,7.35
8817,1,3,93,67092.89,221.36,7.35
8818,1,3,82,19953.17,221.36,7.35
8819,1,3,7,18684.00,221.36,7.35
8820,1,3,9,50382.47,221.36,7.35
8821,1,3,14,14690.27,221.36,7.35
8822,1,3,96,52101.28,221.36,7.35
8823,1,3,13,38696.88,221.36,7.35
8824,1,3,8,37745.71,221.36,7.35
8825,1,3,72,45350.26,221.36,7.35
8826,1,3,10,43718.05,221.36,7.35
8827,1,3,90,83098.16,221.36,7.35
8828,1,3,34,15035.51,221.36,7.35
8829,1,3,38,83931.07,221.36,7.35
8830,2,3,56,15455.76,221.00,7.06
8831,2,3,21,10124.45,221.00,7.06
8832,2,3,3,11410.07,221.00,7.06
8833,2,3,10,45021.86,221.00,7.06
8834,2,3,91,74849.07,221.00,7.06
8835,2,3,94,69388.36,221.00,7.06
8836,2,3,95,140443.14,221.00,7.06
8837,2,3,46,27563.18,221.00,7.06
8838,2,3,14,16866.61,221.00,7.06
8839,2,3,11,19728.57,221.00,7.06
8840,2,3,96,32357.94,221.00,7.06
8841,2,3,34,19237.12,221.00,7.06
8842,1,3,16,55275.59,221.36,7.35
8843,1,3,95,127706.00,221.36,7.35
8844,1,3,46,19312.81,221.36,7.35
8845,1,3,12,12109.21,221.36,7.35
8846,2,3,97,38152.55,221.00,7.06
8847,2,3,5,23440.64,221.00,7.06
8848,2,3,92,152398.88,221.00,7.06
8849,2,3,25,18367.41,221.00,7.06
8850,2,3,22,10405.72,221.00,7.06
8851,2,3,81,30983.00,221.00,7.06
8852,1,3,11,25231.25,221.36,7.35
8853,1,3,74,10369.02,221.36,7.35
8854,1,3,23,23356.66,221.36,7.35
8855,1,3,5,22392.09,221.36,7.35
8856,1,3,40,61229.13,221.36,7.35
8857,1,3,49,11176.06,221.36,7.35
8858,1,3,2,46529.68,221.36,7.35
8859,1,3,91,63770.92,221.36,7.35
8860,1,3,87,46465.64,221.36,7.35
8861,2,3,4,42958.64,221.00,7.06
8862,2,3,16,57270.21,221.00,7.06
8863,2,3,87,24863.63,221.00,7.06
8864,2,3,8,57878.11,221.00,7.06
8865,2,3,2,63778.80,221.00,7.06
8866,2,3,9,45710.68,221.00,7.06
8867,2,3,1,37052.68,221.00,7.06
8868,2,3,82,22472.74,221.00,7.06
8869,2,3,40,77839.75,221.00,7.06
8870,2,3,38,87487.47,221.00,7.06
8871,2,3,72,59791.65,221.00,7.06
8872,2,3,80,26291.17,221.00,7.06
8873,2,3,7,32676.16,221.00,7.06
8874,1,3,55,10850.61,221.36,7.35
8875,1,3,25,15027.13,221.36,7.35
8876,1,3,79,30834.51,221.36,7.35
8877,1,3,94,62567.09,221.36,7.35
8878,1,3,92,127691.17,221.36,7.35
8879,2,3,90,92671.18,221.00,7.06
8880,2,3,93,66987.27,221.00,7.06
8881,1,4,23,24604.49,221.44,7.14
8882,1,4,2,51805.88,221.44,7.14
8883,1,4,12,10747.37,221.44,7.14
8884,2,4,92,185060.59,221.07,6.89
8885,2,4,4,48565.55,221.07,6.89
8886,2,4,26,11900.55,221.07,6.89
8887,2,4,40,81173.02,221.07,6.89
8888,2,4,94,77313.72,221.07,6.89
8889,2,4,23,32207.84,221.07,6.89
8890,2,4,58,20780.00,221.07,6.89
8891,2,4,95,154687.66,221.07,6.89
8892,2,4,49,16503.23,221.07,6.89
8893,2,4,7,44709.09,221.07,6.89
8894,2,4,93,88650.67,221.07,6.89
8895,1,4,7,27171.41,221.44,7.14
